t_s,vx,wz
74.115880482,0.199417471885681,-0.00489968108013272
74.125880495,0.201411664485931,-0.00979938078671694
74.135856373,0.202408745884895,-0.00734953070059419
74.145878747,0.202408745884895,-0.0122492304071784
74.155892998,0.201411664485931,-0.00979938078671694
74.165876973,0.202408745884895,-0.0122492304071784
74.175888944,0.202408745884895,-0.0122492304071784
74.185879024,0.201411664485931,-0.00979938078671694
74.195882268,0.202408745884895,-0.0122492304071784
74.205887852,0.203405827283859,-0.0146990800276399
74.215858105,0.203405827283859,-0.0146990800276399
74.225881,0.203405827283859,-0.0146990800276399
74.235849354,0.204402923583984,-0.0171489305794239
74.24588161,0.204402923583984,-0.0122492304071784
74.25587702,0.205400019884109,-0.0146990800276399
74.265885984,0.205400019884109,-0.0146990800276399
74.275887273,0.206397086381912,-0.0122492490336299
74.285853968,0.207394182682037,-0.0146990800276399
74.295852623,0.206397086381912,-0.0122492490336299
74.305883256,0.206397086381912,-0.0122492490336299
74.315878667,0.207394182682037,-0.00979939848184586
74.325879964,0.207394182682037,-0.00979939848184586
74.335852161,0.206397086381912,-0.00734954932704568
74.345881127,0.206397086381912,-0.00734954932704568
74.355874297,0.206397086381912,-0.00244984962046146
74.365880384,0.206397086381912,-0.00244984962046146
74.375882511,0.205400004982948,-0.00489969924092293
74.385886019,0.205400004982948,0
74.395851841,0.205400004982948,0
74.405885009,0.205400004982948,0
74.4158534,0.205400004982948,0
74.425879547,0.204402923583984,0.00244984962046146
74.435877407,0.205400004982948,0.00489969924092293
74.445848794,0.205400004982948,0.00489969924092293
74.455851164,0.206397086381912,0.00244984962046146
74.465220784,0.205400004982948,0.00489969924092293
74.475853264,0.205400004982948,0.00489969924092293
74.485883273,0.205400004982948,0.00489969924092293
74.495852939,0.205400004982948,0.00489969924092293
74.505885196,0.205400004982948,0.00979939848184586
74.515880026,0.205400004982948,0.00489969924092293
74.52588248,0.205400004982948,0.00489969924092293
74.535891049,0.205400004982948,0.00489969924092293
74.545874546,0.205400004982948,0.00489969924092293
74.555854317,0.204402923583984,0.00734954932704568
74.565325083,0.204402923583984,0.00734954932704568
74.575883091,0.206397086381912,0.00734954932704568
74.585884221,0.205400004982948,0.00489969924092293
74.595897454,0.205400004982948,0.00489969924092293
74.605853063,0.205400004982948,0.00489969924092293
74.6158544,0.204402923583984,0.00734954932704568
74.625880041,0.205400004982948,0.00979939848184586
74.635880778,0.204402923583984,0.00734954932704568
74.645308672,0.205400004982948,0.00979939848184586
74.655882058,0.204402923583984,0.00734954932704568
74.66550934,0.205400004982948,0.00979939848184586
74.675265738,0.203405827283859,0.00979938078671694
74.685261698,0.204402923583984,0.0122492304071784
74.695883773,0.204402923583984,0.0122492304071784
74.705882366,0.203405827283859,0.00979938078671694
74.715882177,0.205400004982948,0.00979939848184586
74.72530483,0.204402923583984,0.00734954932704568
74.735852034,0.204402923583984,0.0122492304071784
74.745854684,0.203405827283859,0.00979938078671694
74.755883306,0.204402923583984,0.0122492304071784
74.765695798,0.203405827283859,0.00979938078671694
74.775875321,0.205400004982948,0.00979939848184586
74.785882509,0.204402923583984,0.00734954932704568
74.795878444,0.204402923583984,0.00734954932704568
74.805311219,0.205400004982948,0.00979939848184586
74.815852293,0.203405827283859,0.00979938078671694
74.825882153,0.204402923583984,0.0122492304071784
74.835913367,0.204402923583984,0.00734954932704568
74.845910643,0.204402923583984,0.00734954932704568
74.855810564,0.203405827283859,0.00489969924092293
74.865846848,0.203405827283859,0.00489969924092293
74.875814307,0.202408730983734,0.00244984962046146
74.885308701,0.202408730983734,0.00244984962046146
74.895814038,0.202408730983734,0.00244984962046146
74.905787319,0.20141164958477,0
74.915880751,0.202408730983734,-0.00244984962046146
74.925876256,0.201411664485931,-0.00489968108013272
74.935882398,0.201411664485931,-0.00489968108013272
74.945851865,0.202408745884895,-0.00734953070059419
74.955881067,0.203405827283859,-0.00489969924092293
74.965306875,0.203405827283859,-0.00489969924092293
74.9758819,0.202408730983734,-0.00244984962046146
74.985880747,0.202408730983734,-0.00244984962046146
74.995884521,0.202408730983734,-0.00244984962046146
75.005878078,0.203405827283859,0
75.015888999,0.202408730983734,0.00244984962046146
75.025879059,0.203405827283859,0
75.035875358,0.203405827283859,0
75.045314313,0.203405827283859,0.00489969924092293
75.055883044,0.202408730983734,0.00244984962046146
75.065870004,0.202408730983734,0.00244984962046146
75.075887128,0.202408730983734,0.00244984962046146
75.085872827,0.204402923583984,0.00244984962046146
75.095880807,0.204402923583984,0.00244984962046146
75.105885424,0.203405827283859,0
75.115856393,0.203405827283859,0
75.125316438,0.204402923583984,0.00244984962046146
75.135883602,0.204402923583984,0.00244984962046146
75.145881699,0.204402923583984,-0.00244984962046146
75.15588161,0.205400004982948,0
75.165896067,0.206397086381912,-0.00244984962046146
75.175902645,0.206397086381912,-0.00244984962046146
75.185886481,0.205400004982948,-0.00489969924092293
75.195875493,0.205400004982948,-0.00489969924092293
75.205313891,0.206397086381912,-0.00734954932704568
75.215854326,0.206397086381912,-0.00734954932704568
75.225852517,0.204402923583984,-0.00734954932704568
75.235882966,0.205400004982948,-0.00979939848184586
75.245878532,0.205400004982948,-0.00489969924092293
75.255881727,0.204402923583984,-0.00734954932704568
75.265852598,0.205400004982948,-0.00489969924092293
75.275833651,0.205400004982948,-0.00489969924092293
75.285314827,0.205400004982948,0
75.29587466,0.206397086381912,0.00244984962046146
75.305833956,0.206397086381912,0.00244984962046146
75.315870204,0.207394182682037,0.00489969924092293
75.325881974,0.209388360381126,0.00489969924092293
75.335871541,0.208391278982162,0.00734954932704568
75.3459077,0.208391278982162,0.00734954932704568
75.355906623,0.21038544178009,0.00734953070059419
75.365346053,0.208391278982162,0.00734954932704568
75.375907195,0.21038544178009,0.00734953070059419
75.385880617,0.209388360381126,0.00489969924092293
75.395892691,0.209388360381126,0.00489969924092293
75.405905408,0.208391278982162,0.00734954932704568
75.415906046,0.207394182682037,0.00489969924092293
75.425883106,0.205400004982948,0.00489969924092293
75.435882406,0.204402923583984,0.00244984962046146
75.445347028,0.204402923583984,-0.00244984962046146
75.455866029,0.20141164958477,0
75.465866143,0.201411664485931,-0.00489968108013272
75.475872989,0.198420405387878,-0.00244984962046146
75.485869806,0.198420405387878,-0.00244984962046146
75.495838422,0.196426212787628,-0.00734954932704568
75.505906821,0.196426212787628,-0.00734954932704568
75.515910034,0.196426212787628,-0.00734954932704568
75.525351347,0.196426212787628,-0.00734954932704568
75.535910083,0.197423309087753,-0.00489969924092293
75.54590908,0.196426212787628,-0.00244984962046146
75.555913459,0.197423309087753,-0.00489969924092293
75.565907115,0.196426212787628,0.00244984962046146
75.575909392,0.198420405387878,-0.00244984962046146
75.585903855,0.199417486786842,0
75.595912578,0.200414568185806,0.00244983145967126
75.605348538,0.20141164958477,0
75.615913129,0.20141164958477,0
75.625875751,0.20141164958477,0
75.635916119,0.202408730983734,0.00244984962046146
75.645894357,0.202408730983734,0.00244984962046146
75.655317602,0.204402923583984,0.00244984962046146
75.66590073,0.205400004982948,0
75.675887805,0.204402923583984,0.00244984962046146
75.685343516,0.204402923583984,0.00244984962046146
75.695909661,0.205400004982948,0
75.705905974,0.205400004982948,0.00489969924092293
75.71590665,0.205400004982948,0.00489969924092293
75.725893115,0.205400004982948,0.00489969924092293
75.735908459,0.205400004982948,0
75.745906224,0.205400004982948,0
75.755909638,0.204402923583984,0.00244984962046146
75.765358182,0.205400004982948,0
75.775897653,0.205400004982948,0
75.785911936,0.204402923583984,-0.00244984962046146
75.795908899,0.203405827283859,0
75.805914167,0.203405827283859,-0.00489969924092293
75.815884643,0.204402923583984,-0.00244984962046146
75.825876362,0.204402923583984,-0.00244984962046146
75.835886959,0.204402923583984,-0.00244984962046146
75.845326813,0.204402923583984,-0.00244984962046146
75.85538728,0.204402923583984,-0.00734954932704568
75.86573892,0.202408745884895,-0.00734953070059419
75.875740442,0.203405827283859,-0.00979938078671694
75.885740087,0.203405827283859,-0.00979938078671694
75.895738495,0.204402923583984,-0.0122492304071784
75.905768141,0.203405827283859,-0.00979938078671694
75.915915507,0.202408745884895,-0.0122492304071784
75.925299247,0.203405827283859,-0.0146990800276399
75.935914045,0.202408745884895,-0.0122492304071784
75.945910588,0.202408745884895,-0.0122492304071784
75.955911279,0.202408745884895,-0.0122492304071784
75.965908399,0.203405827283859,-0.00979938078671694
75.975894784,0.202408745884895,-0.00734953070059419
75.985903193,0.201411664485931,-0.00979938078671694
75.995910444,0.200414568185806,-0.00734953070059419
76.005305686,0.200414568185806,-0.00734953070059419
76.015890379,0.201411664485931,-0.00489968108013272
76.025909444,0.200414568185806,-0.00244983145967126
76.035912087,0.200414568185806,-0.00244983145967126
76.045889182,0.199417486786842,0
76.055912805,0.199417471885681,0.00489968108013272
76.065909416,0.198420390486717,0.00734953070059419
76.075914639,0.198420390486717,0.00734953070059419
76.085309815,0.200414568185806,0.0122492304071784
76.095911743,0.200414568185806,0.0122492304071784
