t_s,vx,wz
139.076010554,0.203405827283859,0.00979938078671694
139.08533717,0.203405827283859,0.00979938078671694
139.096021787,0.203405827283859,0.00979938078671694
139.10598788,0.204402923583984,0.0122492304071784
139.115987741,0.204402923583984,0.0122492304071784
139.125989924,0.204402923583984,0.0122492304071784
139.135972514,0.205400019884109,0.0146990800276399
139.145987551,0.204402923583984,0.0122492304071784
139.155985305,0.205400019884109,0.0146990800276399
139.165298481,0.204402923583984,0.0122492304071784
139.175979099,0.205400019884109,0.0146990800276399
139.185985734,0.205400019884109,0.0146990800276399
139.195234037,0.206397086381912,0.0171489119529724
139.20524253,0.206397086381912,0.0171489119529724
139.215996266,0.206397086381912,0.0171489119529724
139.225987305,0.206397086381912,0.0171489119529724
139.235987827,0.206397086381912,0.0171489119529724
139.245294157,0.207394182682037,0.0195987615734339
139.255979181,0.208391264081001,0.0171489305794239
139.265984811,0.209388345479965,0.0195987801998854
139.276008615,0.211382538080215,0.0195987801998854
139.286011049,0.211382538080215,0.0195987801998854
139.295192116,0.212379619479179,0.0171489305794239
139.305190323,0.212379619479179,0.0171489305794239
139.315986733,0.215370878577232,0.0195987615734339
139.32529108,0.215370878577232,0.0195987615734339
139.335251072,0.218362152576447,0.0171489119529724
139.346005094,0.219359219074249,0.0146990800276399
139.35598666,0.218362152576447,0.0171489119529724
139.365987815,0.220356315374374,0.0171489305794239
139.376007957,0.219359219074249,0.0146990800276399
139.386005378,0.219359219074249,0.0146990800276399
139.395166294,0.220356315374374,0.0171489305794239
139.405165753,0.220356315374374,0.0171489305794239
139.415982143,0.219359219074249,0.0146990800276399
139.4259864,0.220356315374374,0.0122492304071784
139.435982661,0.218362137675285,0.0122492304071784
139.445986695,0.217365056276321,0.0146990614011884
139.455991993,0.219359219074249,0.0146990800276399
139.465989396,0.217365056276321,0.00979939848184586
139.475985356,0.216367974877357,0.0122492304071784
139.485292554,0.218362137675285,0.0122492304071784
139.495137633,0.217365056276321,0.00979939848184586
139.505155697,0.217365056276321,0.00979939848184586
139.515990541,0.216367959976196,0.00734954932704568
139.5259928,0.216367959976196,0.00734954932704568
139.535993694,0.215370893478394,0.00979938078671694
139.545992814,0.216367959976196,0.00734954932704568
139.55598371,0.214373797178268,0.00734953070059419
139.565288099,0.215370893478394,0.00979938078671694
139.575994455,0.215370893478394,0.00979938078671694
139.585979139,0.214373797178268,0.00734953070059419
139.595129582,0.213376700878143,0.0146990800276399
139.605131059,0.214373797178268,0.0122492304071784
139.61597767,0.215370893478394,0.0146990800276399
139.625986534,0.214373797178268,0.0171489305794239
139.635990044,0.214373797178268,0.0171489305794239
139.645286846,0.213376700878143,0.0195987801998854
139.655255545,0.214373797178268,0.0171489305794239
139.665985326,0.213376700878143,0.0195987801998854
139.675987514,0.213376700878143,0.0195987801998854
139.685991746,0.213376700878143,0.0195987801998854
139.695133805,0.214373797178268,0.0122492304071784
139.705140424,0.213376700878143,0.0146990800276399
139.715981937,0.213376700878143,0.0146990800276399
139.725285079,0.212379619479179,0.0122492304071784
139.735986967,0.214373797178268,0.0122492304071784
139.745990498,0.213376700878143,0.00979938078671694
139.75598724,0.213376700878143,0.00979938078671694
139.765988092,0.213376700878143,0.00489968108013272
139.775987211,0.213376700878143,0.00489968108013272
139.785988117,0.212379619479179,0.00734953070059419
139.795579305,0.21038544178009,0.00734953070059419
139.805288841,0.209388360381126,0.00489969924092293
139.815992455,0.209388360381126,0.00489969924092293
139.825982022,0.209388360381126,0.00489969924092293
139.835969597,0.206397086381912,0.00244984962046146
139.845987074,0.206397086381912,0.00734954932704568
139.855238536,0.204402923583984,0.00734954932704568
139.865993153,0.203405827283859,0.00979938078671694
139.875233639,0.202408745884895,0.00734953070059419
139.885282337,0.199417471885681,0.00489968108013272
139.895760337,0.199417471885681,0.00489968108013272
139.905234837,0.199417471885681,0.00489968108013272
139.915984657,0.197423309087753,0.00489969924092293
139.925978677,0.196426212787628,0.00244984962046146
139.935201242,0.196426212787628,0.00244984962046146
139.945982937,0.196426212787628,-0.00244984962046146
139.95521782,0.195429131388664,0
139.965285894,0.195429131388664,0
139.975988892,0.195429131388664,-0.00489969924092293
139.985238346,0.197423309087753,-0.00489969924092293
139.995231621,0.197423309087753,-0.00489969924092293
140.005214816,0.198420390486717,-0.00734953070059419
140.016021185,0.197423309087753,-0.00489969924092293
140.025228459,0.198420405387878,-0.00244984962046146
140.035222455,0.198420405387878,-0.00244984962046146
140.0452186,0.198420405387878,-0.00244984962046146
140.055236092,0.199417471885681,-0.00489968108013272
140.065214822,0.199417471885681,-0.00489968108013272
140.075223701,0.199417486786842,0
140.085995681,0.199417486786842,0
140.095970264,0.200414568185806,0.00244983145967126
140.105750914,0.199417471885681,0.00489968108013272
140.115245136,0.200414568185806,0.00244983145967126
140.125204036,0.20141164958477,0
140.135211725,0.20141164958477,0
140.145997709,0.20141164958477,0
140.156001127,0.20141164958477,0
140.165227646,0.202408730983734,0.00244984962046146
140.175170365,0.202408730983734,0.00244984962046146
140.18518858,0.201411664485931,0.00489968108013272
140.195188472,0.200414568185806,0.00244983145967126
140.205223228,0.199417486786842,0
140.215190264,0.199417486786842,0
140.225182716,0.198420405387878,0.00244984962046146
140.235189199,0.198420405387878,0.00244984962046146
140.245189435,0.197423309087753,0.00489969924092293
140.255124591,0.197423309087753,0.00489969924092293
140.265192087,0.1944320499897,0.00244984962046146
140.275185396,0.1944320499897,0.00244984962046146
140.285171247,0.1944320499897,-0.00244984962046146
140.295188959,0.193434953689575,0
140.305163168,0.19243785738945,0.00244984962046146
140.315195021,0.19243785738945,0.00244984962046146
140.325151918,0.190443694591522,0.00244983145967126
140.335193586,0.188449531793594,0.00244984962046146
140.345161913,0.189446613192558,0
140.355161264,0.187452435493469,0
140.365195467,0.188449531793594,-0.00244984962046146
140.375183466,0.186455339193344,-0.00244984962046146
140.385199866,0.187452435493469,0
140.39518417,0.186455339193344,-0.00244984962046146
140.40519161,0.186455339193344,-0.00244984962046146
140.415160677,0.186455339193344,-0.00244984962046146
140.425186286,0.186455339193344,-0.00244984962046146
140.435193811,0.186455339193344,-0.00244984962046146
140.445190085,0.18545825779438,-0.00489969924092293
140.455098129,0.186455339193344,-0.00244984962046146
140.465174553,0.186455339193344,-0.00244984962046146
140.475105313,0.187452435493469,0
140.485188084,0.186455339193344,-0.00244984962046146
140.495184279,0.187452435493469,0
140.505102094,0.188449531793594,0.00244984962046146
140.515149502,0.186455339193344,0.00244984962046146
140.525125648,0.188449531793594,0.00244984962046146
140.535093789,0.188449531793594,0.00244984962046146
140.545107313,0.188449516892433,0.00734953070059419
140.555135949,0.189446598291397,0.00489968108013272
140.565133607,0.188449516892433,0.00734953070059419
140.575136239,0.188449516892433,0.00734953070059419
140.585092512,0.188449516892433,0.00734953070059419
140.595121394,0.188449516892433,0.00734953070059419
140.60511568,0.189446598291397,0.00489968108013272
140.615077099,0.189446598291397,0.00489968108013272
140.625128426,0.188449516892433,0.00734953070059419
140.635102726,0.189446598291397,0.00489968108013272
140.645090322,0.190443694591522,0.00244983145967126
140.655099949,0.190443694591522,0.00244983145967126
140.665118124,0.190443694591522,0.00244983145967126
140.67509614,0.19243785738945,-0.00244984962046146
140.685097117,0.19243785738945,0.00244984962046146
140.695106494,0.1944320499897,-0.00244984962046146
140.705120162,0.193434953689575,0
140.7151125,0.195429131388664,0
140.725086463,0.197423309087753,-0.00489969924092293
140.735111144,0.197423309087753,0
140.74511488,0.197423309087753,0
140.755089474,0.197423309087753,0
140.765118695,0.199417486786842,0
140.775065092,0.198420405387878,0.00244984962046146
140.78505746,0.198420405387878,0.00244984962046146
140.795094906,0.196426212787628,0.00244984962046146
140.805045212,0.195429131388664,0
140.815102201,0.195429131388664,0
140.825127327,0.1944320499897,0.00244984962046146
140.83506405,0.195429131388664,0
140.845100794,0.193434953689575,0
140.855033105,0.193434953689575,0
140.86509729,0.19243785738945,0.00244984962046146
140.875034365,0.19243785738945,0.00244984962046146
140.885028606,0.19243785738945,-0.00244984962046146
140.895024975,0.19243785738945,0.00244984962046146
140.905037426,0.193434953689575,0
140.915024827,0.193434953689575,0
140.925059777,0.191440775990486,0
140.935032526,0.190443694591522,0.00244983145967126
140.944990248,0.19243785738945,0.00244984962046146
140.955055516,0.191440790891647,0.00489968108013272
140.965016043,0.191440775990486,0
140.975025184,0.190443694591522,0.00244983145967126
140.985029583,0.191440790891647,0.00489968108013272
140.99504936,0.191440790891647,0.00489968108013272
141.005020269,0.192437872290611,0.00734953070059419
141.015015792,0.191440790891647,0.00979938078671694
141.025056579,0.192437872290611,0.0122492304071784
141.035016017,0.192437872290611,0.0122492304071784
141.045036966,0.192437872290611,0.0122492304071784
141.055026199,0.192437872290611,0.0122492304071784
141.06505289,0.193434953689575,0.0146990800276399
141.075015505,0.193434953689575,0.0146990800276399
141.085034225,0.192437872290611,0.0171489305794239
141.095059049,0.192437872290611,0.0171489305794239
141.105024084,0.190443694591522,0.0171489305794239
141.115022539,0.190443694591522,0.0171489305794239
141.125022016,0.191440790891647,0.0146990800276399
141.135022632,0.191440790891647,0.0146990800276399
141.14502479,0.190443694591522,0.0171489305794239
141.155017431,0.189446598291397,0.0146990800276399
141.165028095,0.188449516892433,0.0171489305794239
141.175021068,0.188449516892433,0.0171489305794239
141.185017668,0.187452435493469,0.0146990800276399
141.195028837,0.187452435493469,0.0146990800276399
141.205008601,0.186455339193344,0.0171489119529724
141.21501427,0.18545825779438,0.0146990614011884
141.225017715,0.184461176395416,0.0171489119529724
141.235019269,0.183464080095291,0.0146990800276399
141.245020084,0.183464080095291,0.0146990800276399
141.255017598,0.183464080095291,0.0146990800276399
141.265014675,0.182466998696327,0.0122492304071784
141.27502483,0.181469917297363,0.0146990800276399
141.285020572,0.180472820997238,0.0171489305794239
141.295026911,0.179475724697113,0.0146990800276399
141.305014969,0.181469917297363,0.0146990800276399
141.315017994,0.181469917297363,0.0146990800276399
141.3250164,0.179475724697113,0.0146990800276399
141.335024698,0.180472820997238,0.0171489305794239
141.345018295,0.179475724697113,0.0146990800276399
141.355024591,0.178478643298149,0.0171489305794239
141.365021432,0.177481561899185,0.0195987615734339
141.375019745,0.177481561899185,0.0146990800276399
141.385022273,0.179475724697113,0.0146990800276399
141.395013912,0.179475724697113,0.0146990800276399
141.405015583,0.178478643298149,0.0122492304071784
141.415019263,0.177481561899185,0.0146990800276399
141.425014705,0.177481561899185,0.0146990800276399
141.435017577,0.17648446559906,0.0122492304071784
141.445015791,0.17648446559906,0.0122492304071784
141.455017496,0.17648446559906,0.0122492304071784
141.465017084,0.177481561899185,0.00979938078671694
141.475015335,0.177481561899185,0.00979938078671694
141.48502655,0.175487384200096,0.00979939848184586
141.495017494,0.174490302801132,0.0122492304071784
141.505019676,0.172496125102043,0.0122492304071784
141.51499032,0.173493206501007,0.00979938078671694
141.525020188,0.173493206501007,0.00979938078671694
141.535020038,0.172496125102043,0.0122492304071784
141.545020519,0.171499043703079,0.00979938078671694
141.555011576,0.171499043703079,0.00979938078671694
141.565017941,0.169504851102829,0.0146990800276399
141.575024974,0.168507769703865,0.0122492304071784
141.585018944,0.168507769703865,0.0122492304071784
141.595025039,0.168507769703865,0.0122492304071784
141.605024884,0.169504851102829,0.0146990800276399
141.615011124,0.167510688304901,0.0146990800276399
141.625021451,0.167510688304901,0.0146990800276399
141.63502542,0.166513592004776,0.0122492304071784
141.645020559,0.166513592004776,0.0171489119529724
141.655023167,0.165516510605812,0.0146990614011884
141.665022373,0.165516510605812,0.0146990614011884
141.67501475,0.165516510605812,0.0195987615734339
141.685016847,0.165516510605812,0.0146990614011884
141.69501659,0.164519429206848,0.0171489119529724
141.705017746,0.164519429206848,0.0171489119529724
141.71501862,0.164519429206848,0.0171489119529724
141.725023474,0.164519429206848,0.0171489119529724
141.735020826,0.165516510605812,0.0195987615734339
141.745013363,0.166513592004776,0.0171489119529724
141.75501938,0.166513592004776,0.0171489119529724
141.765015312,0.167510688304901,0.0146990800276399
141.775021659,0.168507769703865,0.0122492304071784
141.785017403,0.168507769703865,0.0171489305794239
141.795018571,0.168507769703865,0.0122492304071784
141.805011674,0.168507769703865,0.0122492304071784
141.815015495,0.169504851102829,0.0146990800276399
141.825017973,0.170501947402954,0.0122492304071784
141.835012633,0.171499043703079,0.00979938078671694
141.845013586,0.170501947402954,0.0122492304071784
