t_s,Fx_left,Fy_left,Fz_left,Fx_right,Fy_right,Fz_right
58.038011895,-5.63300037384033,3.9216001033783,14.8830003738403,4.57950019836426,4.05490016937256,13.568000793457
58.04801749,-5.58570003509521,4.0076003074646,14.8173999786377,4.54510021209717,4.11080026626587,13.3760004043579
58.058009415,-5.5556001663208,3.92590022087097,14.5058002471924,4.43760013580322,4.05060005187988,13.2560005187988
58.068019265,-5.52980041503906,3.84420013427734,14.5878000259399,4.3516001701355,3.87000012397766,13.2160005569458
58.078007998,-5.47390031814575,3.68510007858276,14.7108001708984,4.39890003204346,3.90010023117065,13.3760004043579
58.088006882,-5.46099996566772,3.61200022697449,14.7518005371094,4.48060035705566,3.9173002243042,13.3920001983643
58.098017593,-5.50830030441284,3.56470012664795,14.7763996124268,4.46770000457764,3.88720011711121,13.3680009841919
58.108048166,-5.49970006942749,3.65930008888245,14.7435998916626,4.43330001831055,3.96460008621216,13.3920001983643
58.118025039,-5.47390031814575,3.78400015830994,14.7518005371094,4.45910024642944,4.11080026626587,13.3520002365112
58.128018202,-5.47819995880127,3.82270002365112,14.9158000946045,4.49780035018921,4.14520025253296,13.2400007247925
58.137999164,-5.52550029754639,3.79690003395081,15.0551996231079,4.46770000457764,4.06349992752075,13.2000007629395
58.148018849,-5.5814003944397,3.87000012397766,15.2356004714966,4.4419002532959,3.99900007247925,13.3840007781982
58.158003512,-5.67170000076294,3.86570024490356,15.3257999420166,4.42470026016235,3.93450021743774,13.496000289917
58.168024432,-5.71900033950806,3.8313000202179,15.4242000579834,4.48920011520386,3.95600008964539,13.528000831604
58.178002044,-5.71470022201538,3.89580011367798,15.5390005111694,4.52790021896362,3.99470019340515,13.4800004959106
58.18801537,-5.70180034637451,3.9818000793457,15.5799999237061,4.56660032272339,4.10220003128052,13.53600025177
58.198003338,-5.71470022201538,3.99470019340515,15.711199760437,4.5322003364563,4.13660001754761,13.53600025177
58.208034006,-5.69750022888184,3.96030020713806,15.7932004928589,4.51929998397827,4.12370014190674,13.6080007553101
58.218001169,-5.67600011825562,3.85710024833679,15.8669996261597,4.55369997024536,4.13660001754761,13.4720010757446
58.228014413,-5.69320011138916,3.80120015144348,16.047399520874,4.54940032958984,4.03770017623901,13.3440008163452
58.238015857,-5.74480009078979,3.81840014457703,16.0146007537842,4.47200012207031,3.93020009994507,13.1760005950928
58.248023988,-5.71470022201538,3.85280013084412,15.8669996261597,4.42900037765503,3.93450021743774,13.1600008010864
58.258013017,-5.62440013885498,3.84850001335144,15.9490003585815,4.43760013580322,3.97750020027161,13.0400009155273
58.268028106,-5.52980041503906,3.75390005111694,16.0146007537842,4.48060035705566,3.9818000793457,12.8320007324219
58.278021423,-5.4911003112793,3.66790008544922,16.047399520874,4.45050001144409,3.83990001678467,12.7760009765625
58.288047376,-5.4653000831604,3.62490010261536,15.9490003585815,4.33870029449463,3.68940019607544,12.6960010528564
58.298016625,-5.47390031814575,3.61630010604858,15.8014001846313,4.21830034255981,3.56470012664795,12.53600025177
58.308025654,-5.49539995193481,3.57330012321472,15.7276000976562,4.15380001068115,3.50020003318787,12.2880001068115
58.31800782,-5.4653000831604,3.5518000125885,15.6373996734619,4.10650014877319,3.54320001602173,12.0800008773804
58.328012604,-5.41800022125244,3.60340023040771,15.4815998077393,4.02909994125366,3.61200022697449,11.9200010299683
58.338019122,-5.39219999313354,3.69370007514954,15.2930002212524,3.93450021743774,3.62920022010803,11.8640003204346
58.348026713,-5.32770013809204,3.62920022010803,15.0634002685547,3.90870022773743,3.60770010948181,11.7680006027222
58.358015798,-5.24170017242432,3.52170014381409,14.9977998733521,3.92590022087097,3.71950006484985,11.6560001373291
58.36801767,-5.18580007553101,3.50450015068054,14.9650001525879,3.90440011024475,3.78830003738403,11.528000831604
58.378019066,-5.16860008239746,3.44000005722046,14.6288003921509,3.77970004081726,3.71520018577576,11.3280000686646
58.387989401,-5.10840034484863,3.40130019187927,14.325400352478,3.72380018234253,3.62060022354126,11.1520004272461
58.398032721,-5.03530025482178,3.46580004692078,14.2925996780396,3.71950006484985,3.64640021324158,11.1040000915527
58.408022895,-5.00520038604736,3.31530022621155,14.1696004867554,3.68080019950867,3.62490010261536,11.0000009536743
58.418019032,-4.95359992980957,3.2078001499176,13.9728002548218,3.63350009918213,3.68080019950867,10.9760007858276
58.428017561,-4.84180021286011,3.26800012588501,13.9317998886108,3.70230007171631,3.87430024147034,11.2880001068115
58.438019418,-4.74720001220703,3.27230000495911,13.8252000808716,3.8270001411438,4.02909994125366,11.3040008544922
58.448018207,-4.72570037841797,3.22070002555847,13.6120004653931,3.83560013771057,3.98610019683838,11.1520004272461
58.458008534,-4.76440000534058,3.23790001869202,13.4644002914429,3.78830003738403,3.84850001335144,11.07200050354
58.468019013,-4.84610033035278,3.1476001739502,13.4479999542236,3.70230007171631,3.78830003738403,11.1360006332397
58.477994557,-4.9407000541687,3.08740019798279,13.4725999832153,3.72380018234253,3.77540016174316,11.1840009689331
58.488020017,-5.03960037231445,3.08740019798279,13.4890003204346,3.78400015830994,3.77970004081726,11.4080009460449
58.498017281,-5.08260011672974,3.06590008735657,13.3906002044678,3.84850001335144,3.81840014457703,11.7280006408691
58.508032416,-5.07400035858154,3.08310008049011,13.4152002334595,3.92590022087097,4.10220003128052,12.0640001296997
58.518006822,-5.07829999923706,3.21640014648438,13.407000541687,4.02050018310547,4.41180038452148,12.1440010070801
58.527995771,-5.09980010986328,3.35400009155273,13.1937999725342,4.09789991378784,4.42470026016235,12.2160005569458
