t_s,vx_raw,vx_filt
30.607958758,0.197423309087753,0.197950213315423
30.61791067,0.198420405387878,0.198169791021011
30.627917433,0.198420405387878,0.198426939198529
30.637942431,0.198420405387878,0.19871506406349
30.647916407,0.198420405387878,0.199025788125034
30.65792385,0.199417486786842,0.199345581177363
30.667944229,0.200414568185806,0.199655921643698
30.67792161,0.200414568185806,0.199939908622174
30.687920996,0.200414568185806,0.200189056705159
30.697952202,0.200414568185806,0.200403969435396
30.70793019,0.201411664485931,0.200591699641522
30.717919638,0.200414568185806,0.200765083597087
30.727946268,0.200414568185806,0.200941270937917
30.737915677,0.200414568185806,0.201135240520093
30.747919772,0.201411664485931,0.201353279944331
30.757946888,0.201411664485931,0.201592770729865
30.767914417,0.202408745884895,0.201846830450779
30.777914579,0.202408745884895,0.202109864194446
30.787962306,0.202408745884895,0.202381476286348
30.797917316,0.202408745884895,0.202666183394451
30.807919313,0.202408745884895,0.202968940434645
30.817922179,0.202408745884895,0.203289066953795
30.827911725,0.204402923583984,0.203616487276163
30.837915684,0.204402923583984,0.203935610377349
30.847906741,0.204402923583984,0.204234385639522
30.857928575,0.204402923583984,0.204508224830332
30.867913756,0.203405827283859,0.204755049818114
30.877926652,0.205400004982948,0.204966887222068
30.887938104,0.205400004982948,0.20512736851537
30.897913814,0.206397086381912,0.205219284534719
30.907917863,0.205400004982948,0.205234552964281
30.917922695,0.206397086381912,0.205178949624709
30.927919862,0.204402923583984,0.205071724487844
30.937913768,0.204402923583984,0.204939984345351
30.94793969,0.204402923583984,0.204808812360888
30.95791447,0.204402923583984,0.204694563372446
30.967909044,0.204402923583984,0.204604829195383
30.977929842,0.204402923583984,0.204540774575611
30.987922805,0.204402923583984,0.204499022645759
30.997916323,0.204402923583984,0.204473045313688
31.007913756,0.204402923583984,0.204454115297622
31.017915364,0.204402923583984,0.204431947802155
31.027920049,0.204402923583984,0.204395209621591
31.037940612,0.205400004982948,0.204333425742423
31.047913897,0.204402923583984,0.204241820911707
31.057911639,0.204402923583984,0.204125312677044
31.067947487,0.204402923583984,0.203997760833331
31.077922973,0.203405827283859,0.203879013080744
31.087925764,0.203405827283859,0.203790802920496
31.097920076,0.203405827283859,0.203751123429821
31.107917249,0.203405827283859,0.203770630682726
31.117917805,0.203405827283859,0.203852052279344
31.127937997,0.204402923583984,0.203991063911255
31.137917232,0.203405827283859,0.204178567008052
31.147921166,0.204402923583984,0.204401798907201
31.157942473,0.204402923583984,0.204643138268247
31.167933601,0.205400019884109,0.204880842169661
31.177917081,0.205400004982948,0.205093397708564
